illusion_strength,true_diff,n_trials,n_positive,prop_positive,illusion,strength_sign_flipped,shared,species,k_abs,direction
-4.5,-9.81421,256,10,0.0390625,Contrast,False,True,human,1.0,-1.0
-4.5,-5.91661,256,11,0.04296875,Contrast,False,True,human,1.0,-1.0
-4.5,-3.0,256,17,0.06640625,Contrast,False,True,human,1.0,-1.0
-4.5,3.0,256,231,0.90234375,Contrast,False,True,human,1.0,1.0
-4.5,5.91661,256,245,0.95703125,Contrast,False,True,human,1.0,1.0
-4.5,9.81421,256,246,0.9609375,Contrast,False,True,human,1.0,1.0
-4.5,14.69282,256,248,0.96875,Contrast,False,True,human,1.0,1.0
0.0,-17.5,256,3,0.01171875,Contrast,False,True,human,,
0.0,-14.69282,247,7,0.02834008097165992,Contrast,False,True,human,,
0.0,-12.13089,256,1,0.00390625,Contrast,False,True,human,,
0.0,-9.81421,247,12,0.048582995951417005,Contrast,False,True,human,,
0.0,-7.74279,256,2,0.0078125,Contrast,False,True,human,,
0.0,-5.91661,247,6,0.024291497975708502,Contrast,False,True,human,,
0.0,-4.33568,256,6,0.0234375,Contrast,False,True,human,,
0.0,-3.0,247,7,0.02834008097165992,Contrast,False,True,human,,
0.0,3.0,247,237,0.9595141700404858,Contrast,False,True,human,,
0.0,4.33568,256,255,0.99609375,Contrast,False,True,human,,
0.0,5.91661,247,238,0.9635627530364372,Contrast,False,True,human,,
0.0,7.74279,256,253,0.98828125,Contrast,False,True,human,,
0.0,9.81421,247,241,0.9757085020242915,Contrast,False,True,human,,
0.0,12.13089,256,252,0.984375,Contrast,False,True,human,,
0.0,14.69282,247,237,0.9595141700404858,Contrast,False,True,human,,
0.0,17.5,256,254,0.9921875,Contrast,False,True,human,,
4.5,-14.69282,256,6,0.0234375,Contrast,False,True,human,1.0,1.0
4.5,-9.81421,256,3,0.01171875,Contrast,False,True,human,1.0,1.0
4.5,-5.91661,256,7,0.02734375,Contrast,False,True,human,1.0,1.0
4.5,-3.0,256,79,0.30859375,Contrast,False,True,human,1.0,1.0
4.5,3.0,256,143,0.55859375,Contrast,False,True,human,1.0,-1.0
4.5,5.91661,256,247,0.96484375,Contrast,False,True,human,1.0,-1.0
4.5,9.81421,256,252,0.984375,Contrast,False,True,human,1.0,-1.0
4.5,14.69282,256,248,0.96875,Contrast,False,True,human,1.0,-1.0
9.0,-17.5,256,1,0.00390625,Contrast,False,True,human,2.0,1.0
9.0,-12.13089,256,0,0.0,Contrast,False,True,human,2.0,1.0
9.0,-7.74279,256,29,0.11328125,Contrast,False,True,human,2.0,1.0
9.0,-4.33568,256,111,0.43359375,Contrast,False,True,human,2.0,1.0
9.0,4.33568,256,111,0.43359375,Contrast,False,True,human,2.0,-1.0
9.0,7.74279,256,206,0.8046875,Contrast,False,True,human,2.0,-1.0
9.0,12.13089,256,254,0.9921875,Contrast,False,True,human,2.0,-1.0
9.0,17.5,256,252,0.984375,Contrast,False,True,human,2.0,-1.0
13.5,-14.69282,256,9,0.03515625,Contrast,False,True,human,3.0,1.0
13.5,-9.81421,256,61,0.23828125,Contrast,False,True,human,3.0,1.0
13.5,-5.91661,256,141,0.55078125,Contrast,False,True,human,3.0,1.0
13.5,-3.0,256,186,0.7265625,Contrast,False,True,human,3.0,1.0
13.5,3.0,256,54,0.2109375,Contrast,False,True,human,3.0,-1.0
13.5,5.91661,256,105,0.41015625,Contrast,False,True,human,3.0,-1.0
13.5,9.81421,256,165,0.64453125,Contrast,False,True,human,3.0,-1.0
13.5,14.69282,256,246,0.9609375,Contrast,False,True,human,3.0,-1.0
18.0,-17.5,256,4,0.015625,Contrast,False,True,human,4.0,1.0
18.0,-12.13089,256,37,0.14453125,Contrast,False,True,human,4.0,1.0
18.0,-7.74279,256,102,0.3984375,Contrast,False,True,human,4.0,1.0
18.0,-4.33568,256,166,0.6484375,Contrast,False,True,human,4.0,1.0
18.0,4.33568,256,72,0.28125,Contrast,False,True,human,4.0,-1.0
18.0,7.74279,256,116,0.453125,Contrast,False,True,human,4.0,-1.0
18.0,12.13089,256,187,0.73046875,Contrast,False,True,human,4.0,-1.0
18.0,17.5,256,249,0.97265625,Contrast,False,True,human,4.0,-1.0
22.5,-14.69282,256,61,0.23828125,Contrast,False,True,human,5.0,1.0
22.5,-9.81421,256,117,0.45703125,Contrast,False,True,human,5.0,1.0
22.5,-5.91661,256,177,0.69140625,Contrast,False,True,human,5.0,1.0
22.5,-3.0,256,198,0.7734375,Contrast,False,True,human,5.0,1.0
22.5,3.0,256,39,0.15234375,Contrast,False,True,human,5.0,-1.0
22.5,5.91661,256,65,0.25390625,Contrast,False,True,human,5.0,-1.0
22.5,9.81421,256,114,0.4453125,Contrast,False,True,human,5.0,-1.0
22.5,14.69282,256,190,0.7421875,Contrast,False,True,human,5.0,-1.0
27.0,-17.5,256,39,0.15234375,Contrast,False,True,human,6.0,1.0
27.0,-12.13089,256,76,0.296875,Contrast,False,True,human,6.0,1.0
27.0,-7.74279,256,144,0.5625,Contrast,False,True,human,6.0,1.0
27.0,-4.33568,256,183,0.71484375,Contrast,False,True,human,6.0,1.0
27.0,4.33568,256,37,0.14453125,Contrast,False,True,human,6.0,-1.0
27.0,7.74279,256,74,0.2890625,Contrast,False,True,human,6.0,-1.0
27.0,12.13089,256,136,0.53125,Contrast,False,True,human,6.0,-1.0
27.0,17.5,256,206,0.8046875,Contrast,False,True,human,6.0,-1.0
31.5,-14.69282,256,96,0.375,Contrast,False,True,human,7.0,1.0
31.5,-9.81421,256,137,0.53515625,Contrast,False,True,human,7.0,1.0
31.5,-5.91661,256,193,0.75390625,Contrast,False,True,human,7.0,1.0
31.5,-3.0,256,218,0.8515625,Contrast,False,True,human,7.0,1.0
31.5,3.0,256,23,0.08984375,Contrast,False,True,human,7.0,-1.0
31.5,5.91661,256,46,0.1796875,Contrast,False,True,human,7.0,-1.0
31.5,9.81421,256,84,0.328125,Contrast,False,True,human,7.0,-1.0
31.5,14.69282,256,131,0.51171875,Contrast,False,True,human,7.0,-1.0
-14.0,-5.37739,256,20,0.078125,RodFrame,False,False,human,,
-14.0,-2.64907,256,22,0.0859375,RodFrame,False,False,human,,
-14.0,-0.87661,256,22,0.0859375,RodFrame,False,False,human,,
-14.0,-0.06,256,37,0.14453125,RodFrame,False,False,human,,
-14.0,0.06,256,216,0.84375,RodFrame,False,False,human,,
-14.0,0.87661,256,225,0.87890625,RodFrame,False,False,human,,
-14.0,2.64907,256,234,0.9140625,RodFrame,False,False,human,,
-14.0,5.37739,256,235,0.91796875,RodFrame,False,False,human,,
-12.0,-7.1,256,15,0.05859375,RodFrame,False,False,human,,
-12.0,-3.89375,256,14,0.0546875,RodFrame,False,False,human,,
-12.0,-1.64336,256,30,0.1171875,RodFrame,False,False,human,,
-12.0,-0.34882,256,33,0.12890625,RodFrame,False,False,human,,
-12.0,0.34882,256,226,0.8828125,RodFrame,False,False,human,,
-12.0,1.64336,256,233,0.91015625,RodFrame,False,False,human,,
-12.0,3.89375,256,237,0.92578125,RodFrame,False,False,human,,
-12.0,7.1,256,241,0.94140625,RodFrame,False,False,human,,
-10.0,-5.37739,256,16,0.0625,RodFrame,False,False,human,,
-10.0,-2.64907,256,27,0.10546875,RodFrame,False,False,human,,
-10.0,-0.87661,256,27,0.10546875,RodFrame,False,False,human,,
-10.0,-0.06,256,47,0.18359375,RodFrame,False,False,human,,
-10.0,0.06,256,220,0.859375,RodFrame,False,False,human,,
-10.0,0.87661,256,222,0.8671875,RodFrame,False,False,human,,
-10.0,2.64907,256,236,0.921875,RodFrame,False,False,human,,
-10.0,5.37739,256,236,0.921875,RodFrame,False,False,human,,
-8.0,-7.1,256,17,0.06640625,RodFrame,False,False,human,,
-8.0,-3.89375,256,24,0.09375,RodFrame,False,False,human,,
-8.0,-1.64336,256,22,0.0859375,RodFrame,False,False,human,,
-8.0,-0.34882,256,29,0.11328125,RodFrame,False,False,human,,
-8.0,0.34882,256,211,0.82421875,RodFrame,False,False,human,,
-8.0,1.64336,256,231,0.90234375,RodFrame,False,False,human,,
-8.0,3.89375,256,236,0.921875,RodFrame,False,False,human,,
-8.0,7.1,256,239,0.93359375,RodFrame,False,False,human,,
-6.0,-5.37739,256,17,0.06640625,RodFrame,False,False,human,,
-6.0,-2.64907,256,15,0.05859375,RodFrame,False,False,human,,
-6.0,-0.87661,256,31,0.12109375,RodFrame,False,False,human,,
-6.0,-0.06,256,40,0.15625,RodFrame,False,False,human,,
-6.0,0.06,256,220,0.859375,RodFrame,False,False,human,,
-6.0,0.87661,256,223,0.87109375,RodFrame,False,False,human,,
-6.0,2.64907,256,233,0.91015625,RodFrame,False,False,human,,
-6.0,5.37739,256,230,0.8984375,RodFrame,False,False,human,,
-4.0,-7.1,256,16,0.0625,RodFrame,False,False,human,,
-4.0,-3.89375,256,19,0.07421875,RodFrame,False,False,human,,
-4.0,-1.64336,256,21,0.08203125,RodFrame,False,False,human,,
-4.0,-0.34882,256,41,0.16015625,RodFrame,False,False,human,,
-4.0,0.34882,256,212,0.828125,RodFrame,False,False,human,,
-4.0,1.64336,256,233,0.91015625,RodFrame,False,False,human,,
-4.0,3.89375,256,237,0.92578125,RodFrame,False,False,human,,
-4.0,7.1,256,238,0.9296875,RodFrame,False,False,human,,
-2.0,-5.37739,256,18,0.0703125,RodFrame,False,False,human,,
-2.0,-2.64907,256,19,0.07421875,RodFrame,False,False,human,,
-2.0,-0.87661,256,37,0.14453125,RodFrame,False,False,human,,
-2.0,-0.06,256,56,0.21875,RodFrame,False,False,human,,
-2.0,0.06,256,208,0.8125,RodFrame,False,False,human,,
-2.0,0.87661,256,221,0.86328125,RodFrame,False,False,human,,
-2.0,2.64907,256,233,0.91015625,RodFrame,False,False,human,,
-2.0,5.37739,256,240,0.9375,RodFrame,False,False,human,,
0.0,-7.1,256,18,0.0703125,RodFrame,False,False,human,,
0.0,-5.37739,247,19,0.07692307692307693,RodFrame,False,False,human,,
0.0,-3.89375,256,23,0.08984375,RodFrame,False,False,human,,
0.0,-2.64907,247,28,0.11336032388663968,RodFrame,False,False,human,,
0.0,-1.64336,256,27,0.10546875,RodFrame,False,False,human,,
0.0,-0.87661,247,35,0.1417004048582996,RodFrame,False,False,human,,
0.0,-0.34882,256,85,0.33203125,RodFrame,False,False,human,,
0.0,-0.06,247,106,0.4291497975708502,RodFrame,False,False,human,,
0.0,0.06,247,145,0.5870445344129555,RodFrame,False,False,human,,
0.0,0.34882,256,159,0.62109375,RodFrame,False,False,human,,
0.0,0.87661,247,198,0.8016194331983806,RodFrame,False,False,human,,
0.0,1.64336,256,223,0.87109375,RodFrame,False,False,human,,
0.0,2.64907,247,226,0.9149797570850202,RodFrame,False,False,human,,
0.0,3.89375,256,236,0.921875,RodFrame,False,False,human,,
0.0,5.37739,247,225,0.9109311740890689,RodFrame,False,False,human,,
0.0,7.1,256,236,0.921875,RodFrame,False,False,human,,
2.0,-5.37739,256,17,0.06640625,RodFrame,False,False,human,,
2.0,-2.64907,256,26,0.1015625,RodFrame,False,False,human,,
2.0,-0.87661,256,113,0.44140625,RodFrame,False,False,human,,
2.0,-0.06,256,177,0.69140625,RodFrame,False,False,human,,
2.0,0.06,256,88,0.34375,RodFrame,False,False,human,,
2.0,0.87661,256,156,0.609375,RodFrame,False,False,human,,
2.0,2.64907,256,222,0.8671875,RodFrame,False,False,human,,
2.0,5.37739,256,236,0.921875,RodFrame,False,False,human,,
4.0,-7.1,256,14,0.0546875,RodFrame,False,False,human,,
4.0,-3.89375,256,28,0.109375,RodFrame,False,False,human,,
4.0,-1.64336,256,96,0.375,RodFrame,False,False,human,,
4.0,-0.34882,256,185,0.72265625,RodFrame,False,False,human,,
4.0,0.34882,256,65,0.25390625,RodFrame,False,False,human,,
4.0,1.64336,256,133,0.51953125,RodFrame,False,False,human,,
4.0,3.89375,256,219,0.85546875,RodFrame,False,False,human,,
4.0,7.1,256,239,0.93359375,RodFrame,False,False,human,,
6.0,-5.37739,256,24,0.09375,RodFrame,False,False,human,,
6.0,-2.64907,256,98,0.3828125,RodFrame,False,False,human,,
6.0,-0.87661,256,155,0.60546875,RodFrame,False,False,human,,
6.0,-0.06,256,191,0.74609375,RodFrame,False,False,human,,
6.0,0.06,256,67,0.26171875,RodFrame,False,False,human,,
6.0,0.87661,256,93,0.36328125,RodFrame,False,False,human,,
6.0,2.64907,256,152,0.59375,RodFrame,False,False,human,,
6.0,5.37739,256,214,0.8359375,RodFrame,False,False,human,,
8.0,-7.1,256,24,0.09375,RodFrame,False,False,human,,
8.0,-3.89375,256,77,0.30078125,RodFrame,False,False,human,,
8.0,-1.64336,256,143,0.55859375,RodFrame,False,False,human,,
8.0,-0.34882,256,201,0.78515625,RodFrame,False,False,human,,
8.0,0.34882,256,57,0.22265625,RodFrame,False,False,human,,
8.0,1.64336,256,93,0.36328125,RodFrame,False,False,human,,
8.0,3.89375,256,170,0.6640625,RodFrame,False,False,human,,
8.0,7.1,256,229,0.89453125,RodFrame,False,False,human,,
10.0,-5.37739,256,59,0.23046875,RodFrame,False,False,human,,
10.0,-2.64907,256,119,0.46484375,RodFrame,False,False,human,,
10.0,-0.87661,256,166,0.6484375,RodFrame,False,False,human,,
10.0,-0.06,256,196,0.765625,RodFrame,False,False,human,,
10.0,0.06,256,52,0.203125,RodFrame,False,False,human,,
10.0,0.87661,256,78,0.3046875,RodFrame,False,False,human,,
10.0,2.64907,256,143,0.55859375,RodFrame,False,False,human,,
10.0,5.37739,256,190,0.7421875,RodFrame,False,False,human,,
12.0,-7.1,256,43,0.16796875,RodFrame,False,False,human,,
12.0,-3.89375,256,98,0.3828125,RodFrame,False,False,human,,
12.0,-1.64336,256,158,0.6171875,RodFrame,False,False,human,,
12.0,-0.34882,256,198,0.7734375,RodFrame,False,False,human,,
12.0,0.34882,256,52,0.203125,RodFrame,False,False,human,,
12.0,1.64336,256,105,0.41015625,RodFrame,False,False,human,,
12.0,3.89375,256,159,0.62109375,RodFrame,False,False,human,,
12.0,7.1,256,195,0.76171875,RodFrame,False,False,human,,
14.0,-5.37739,256,76,0.296875,RodFrame,False,False,human,,
14.0,-2.64907,256,130,0.5078125,RodFrame,False,False,human,,
14.0,-0.87661,256,174,0.6796875,RodFrame,False,False,human,,
14.0,-0.06,256,188,0.734375,RodFrame,False,False,human,,
14.0,0.06,256,58,0.2265625,RodFrame,False,False,human,,
14.0,0.87661,256,77,0.30078125,RodFrame,False,False,human,,
14.0,2.64907,256,123,0.48046875,RodFrame,False,False,human,,
14.0,5.37739,256,165,0.64453125,RodFrame,False,False,human,,
